"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.696804671E2,-5.650499370E-3,-5.345067009E-3,-2.947422490E-2
1.701846237E2,-1.679878123E-2,5.497782957E-3,3.817904973E-3
1.706887802E2,-1.970038936E-2,1.313359290E-2,-4.276053514E-3
1.711929365E2,-4.581485991E-4,3.970621154E-3,-2.138026757E-3
1.716970926E2,-2.138026757E-3,9.621120058E-3,-8.399390616E-3
1.722012484E2,2.290742937E-3,1.099556591E-2,-2.596175298E-3
1.727054040E2,-7.483093534E-3,2.901607659E-3,-1.359174121E-2
1.732095594E2,-3.970621154E-3,-7.330377586E-3,-4.581485991E-4
1.737137154E2,-2.153298259E-2,-2.031125315E-2,1.084284950E-2
1.742178700E2,-2.748891478E-3,-6.261364091E-3,3.512472380E-3
1.747220257E2,9.621120058E-3,2.138026757E-3,7.483093534E-3
1.752261809E2,2.138026757E-3,1.450803876E-2,6.108647678E-3
1.757303360E2,1.649334840E-2,-9.926552884E-3,1.328630932E-2
1.762344909E2,5.345067009E-3,-1.527161920E-3,7.635809598E-4
1.767386456E2,-1.679878100E-3,4.123337101E-3,-2.290742937E-3
1.772428002E2,-6.108647678E-3,9.162971750E-3,-3.359756200E-3
1.777469547E2,8.246674202E-3,-6.414080039E-3,3.970621154E-3
1.782511090E2,-0.000000000E0,-1.069013379E-3,-5.192350596E-3
1.787552633E2,1.679878100E-3,-4.581485875E-3,-1.221729559E-3
1.792594173E2,3.817904973E-3,9.162971983E-4,1.832594397E-3
1.797635711E2,4.734201822E-3,1.985310577E-3,2.748891478E-3
1.802677246E2,7.177661173E-3,-2.290742937E-3,2.443459118E-3
1.807718780E2,6.108647794E-4,-1.221729559E-3,-2.748891478E-3
1.812760313E2,-3.054323897E-4,9.162971983E-4,-1.527161949E-4
1.817801844E2,-4.886918236E-3,3.359756200E-3,-2.290742937E-3
1.822843373E2,-8.857538924E-3,-1.527161920E-3,-6.872228812E-3
1.827884900E2,-1.679878100E-3,5.497782957E-3,4.123337101E-3
1.832926425E2,1.527161920E-3,8.246674202E-3,7.177661173E-3
1.837967948E2,-1.374445739E-3,1.359174121E-2,-9.010255337E-3
1.843009468E2,1.374445739E-3,7.635809947E-3,1.374445739E-3
1.848050987E2,-3.359756200E-3,6.108647794E-4,-1.527161920E-3
1.853092504E2,9.010255337E-3,9.162971983E-4,1.221729559E-3
1.858134019E2,5.803215317E-3,1.679878100E-3,9.162971983E-4
1.863175533E2,-5.497782957E-3,1.221729559E-3,-2.138026757E-3
1.868217043E2,1.466075517E-2,1.084284950E-2,1.343902480E-2
